year,month,habitat,module,plot,trt,spp,percov,comments
2018,JUN,unveg,16,16X,X,IRIPSE,0.5,
2018,JUN,unveg,16,16X,X,NUPADV,3,changed from NUPLUT to NUPADV based on Flora of VA
2018,JUN,unveg,16,16X,X,PONCOR,25,
2018,JUN,unveg,16,16X,X,SAGLAT,40,
2018,JUN,unveg,16,16X,X,PELVIR,10,
2018,JUN,unveg,16,16X,X,AMACAN,20,
2018,JUN,unveg,16,16X,X,LEEORY,15,
2018,JUN,unveg,16,16X,X,BIDLAE,3,
2018,JUN,unveg,16,16X,X,PERPUN,50,
2018,JUN,unveg,16,16X,X,WOOD,0.5,
2018,AUG,unveg,5,5C,C,BARE,100,
2018,AUG,unveg,5,5C,C,TRASH,0.1,
2018,AUG,unveg,5,5X,X,BARE,0.5,
2018,AUG,unveg,5,5X,X,DET,4,
2018,AUG,unveg,5,5X,X,PONCOR,50,
2018,AUG,unveg,5,5X,X,PELVIR,40,
2018,AUG,unveg,5,5X,X,PERPUN,40,
2018,AUG,unveg,5,5X,X,AMACAN,1,
2018,AUG,unveg,6,6C,C,BARE,96,
2018,AUG,unveg,6,6C,C,DET,3,
2018,AUG,unveg,6,6C,C,TRASH,1,
2018,AUG,unveg,6,6C,C,WOOD,0.5,
2018,AUG,unveg,6,6X,X,DET,1,
2018,AUG,unveg,6,6X,X,TRASH,1,
2018,AUG,unveg,6,6X,X,PHAARU,97,
2018,AUG,unveg,6,6X,X,PELVIR,20,
2018,AUG,unveg,6,6X,X,PERPUN,1.5,
2018,AUG,unveg,6,6X,X,PONCOR,3,
2018,AUG,unveg,9,9C,C,BARE,100,
2018,AUG,unveg,9,9C,C,DET,0.1,
2018,AUG,unveg,9,9X,X,BARE,2,
2018,AUG,unveg,9,9X,X,DET,2,
2018,AUG,unveg,9,9X,X,LEEORY,45,
2018,AUG,unveg,9,9X,X,PERPUN,50,
2018,AUG,unveg,9,9X,X,PONCOR,15,
2018,AUG,unveg,9,9X,X,AMACAN,5,
2018,AUG,unveg,9,9X,X,PELVIR,12,
2018,AUG,unveg,10,10C,C,BARE,99,
2018,AUG,unveg,10,10C,C,DET,0.5,
2018,AUG,unveg,10,10C,C,TRASH,0.5,
2018,AUG,unveg,10,10X,X,BARE,4,
2018,AUG,unveg,10,10X,X,DET,2,
2018,AUG,unveg,10,10X,X,NUPADV,15,
2018,AUG,unveg,10,10X,X,ZIZAQU,1,"one munched lf, not on fence edge"
2018,AUG,unveg,10,10X,X,LEEORY,35,
2018,AUG,unveg,10,10X,X,PONCOR,30,
2018,AUG,unveg,10,10X,X,PERARI,5,
2018,AUG,unveg,10,10X,X,PELVIR,15,
2018,AUG,unveg,10,10X,X,PERPUN,25,
2018,AUG,unveg,10,10X,X,BIDLAE,0.5,
2018,AUG,unveg,10,10X,X,WOOD,1,
2018,AUG,unveg,13,13C,C,BARE,100,
2018,AUG,unveg,13,13C,C,DET,0.1,
2018,AUG,unveg,13,13X,X,BARE,2,
2018,AUG,unveg,13,13X,X,DET,2,
2018,AUG,unveg,13,13X,X,PERPUN,50,
2018,AUG,unveg,13,13X,X,AMACAN,40,
2018,AUG,unveg,13,13X,X,PONCOR,35,
2018,AUG,unveg,13,13X,X,PELVIR,40,
2018,AUG,unveg,13,13X,X,BIDLAE,2,
2018,AUG,unveg,13,13X,X,IMPCAP,4,orange flowers (photographed) 
2018,AUG,unveg,14,14C,C,BARE,5,
2018,AUG,unveg,14,14C,C,DET,6,
2018,AUG,unveg,14,14C,C,TRASH,7,
2018,AUG,unveg,14,14C,C,PHRAUS,12,
2018,AUG,unveg,14,14C,C,PERPUN,40,
2018,AUG,unveg,14,14C,C,AMACAN,15,
2018,AUG,unveg,14,14C,C,NUPADV,65,
2018,AUG,unveg,14,14C,C,TYPLAT,6,
2018,AUG,unveg,14,14C,C,WOOD,7,
2018,AUG,unveg,14,14X,X,BARE,1,
2018,AUG,unveg,14,14X,X,DET,15,
2018,AUG,unveg,14,14X,X,TRASH,2,
2018,AUG,unveg,14,14X,X,PHRAUS,40,8-9' tall
2018,AUG,unveg,14,14X,X,AMACAN,55,8-9' tall
2018,AUG,unveg,14,14X,X,PERPUN,40,
2018,AUG,unveg,14,14X,X,SCHTAB,25,
2018,AUG,unveg,14,14X,X,PONCOR,25,
2018,AUG,unveg,14,14X,X,PELVIR,30,
2018,AUG,unveg,14,14X,X,TYPLAT,12,
2018,AUG,unveg,14,14X,X,SAGLAT,1,
2018,AUG,unveg,14,14X,X,LEEORY,2,
2018,AUG,unveg,14,14X,X,,,14X Comments: all veg very tall; short pole seems off-re-evaluate its location in June
2018,AUG,unveg,15,15C,C,BARE,85,
2018,AUG,unveg,15,15C,C,DET,1.5,
2018,AUG,unveg,15,15C,C,TRASH,0.1,
2018,AUG,unveg,15,15C,C,PERSPP,1.5,
2018,AUG,unveg,15,15C,C,PERPUN,8,
2018,AUG,unveg,15,15C,C,PELVIR,5,
2018,AUG,unveg,15,15X,X,BARE,3,
2018,AUG,unveg,15,15X,X,DET,6,
2018,AUG,unveg,15,15X,X,TRASH,0.1,
2018,AUG,unveg,15,15X,X,PERPUN,65,
2018,AUG,unveg,15,15X,X,SAGLAT,40,
2018,AUG,unveg,15,15X,X,AMACAN,25,
2018,AUG,unveg,15,15X,X,ECHMUR,5,based on 2015 specimen reviewed 24oct19
2018,AUG,unveg,15,15X,X,BIDLAE,1,
2018,AUG,unveg,15,15X,X,MURKEI,4,
2018,AUG,unveg,15,15X,X,PELVIR,10,
2018,AUG,unveg,15,15X,X,PONCOR,2,
2018,AUG,unveg,15,15X,X,UNKSGE,1.5,
2018,AUG,unveg,15,15X,X,LEEORY,20,
2018,AUG,unveg,16,16C,C,BARE,100,
2018,AUG,unveg,16,16C,C,DET,0.1,
2018,AUG,unveg,16,16C,C,TRASH,0.1,
2018,AUG,unveg,16,16X,X,DET,6,
2018,AUG,unveg,16,16X,X,TRASH,0.1,
2018,AUG,unveg,16,16X,X,AMACAN,60,
2018,AUG,unveg,16,16X,X,SAGLAT,35,
2018,AUG,unveg,16,16X,X,BIDLAE,14,
2018,AUG,unveg,16,16X,X,PELVIR,4,
2018,AUG,unveg,16,16X,X,PERPUN,50,
2018,AUG,unveg,16,16X,X,NUPADV,2,
2018,AUG,unveg,16,16X,X,LEEORY,12,
2018,AUG,unveg,16,16X,X,PONCOR,11,
2018,AUG,unveg,16,16X,X,IRIPSE,1,
2019,JUN,unveg,5,5C,C,BARE,11,
2019,JUN,unveg,5,5C,C,DET,0.1,
2019,JUN,unveg,5,5X,X,DET,2,
2019,JUN,unveg,5,5X,X,AMACAN,11,
2019,JUN,unveg,5,5X,X,PERPUN,50,
2019,JUN,unveg,5,5X,X,LEEORY,1.5,
2019,JUN,unveg,5,5X,X,ZIZAQU,1.5,
2019,JUN,unveg,5,5X,X,PELVIR,70,
2019,JUN,unveg,5,5X,X,PONCOR,25,
2019,JUN,unveg,5,5X,X,IMPCAP,0.5,
2019,JUN,unveg,5,5X,X,BIDFRO,0.5,
2019,JUN,unveg,6,6C,C,BARE,97.5,
2019,JUN,unveg,6,6C,C,DET,1,
2019,JUN,unveg,6,6C,C,TRASH,1,
2019,JUN,unveg,6,6C,C,WOOD,0.5,
2019,JUN,unveg,6,6X,X,BARE,1,
2019,JUN,unveg,6,6X,X,DET,4,
2019,JUN,unveg,6,6X,X,PHAARU,60,
2019,JUN,unveg,6,6X,X,PELVIR,45,
2019,JUN,unveg,6,6X,X,PONCOR,5,
2019,JUN,unveg,6,6X,X,BIDFRO,1,
2019,JUN,unveg,6,6X,X,PERPUN,12,
2019,JUN,unveg,6,6X,X,RANSCE,1,
2019,JUN,unveg,6,6X,X,IMPCAP,0.5,
2019,JUN,unveg,9,9C,C,BARE,99.8,
2019,JUN,unveg,9,9C,C,DET,0.1,
2019,JUN,unveg,9,9C,C,NUPADV,0.1,
2019,JUN,unveg,9,9X,X,DET,1,
2019,JUN,unveg,9,9X,X,LEEORY,80,
2019,JUN,unveg,9,9X,X,PERPUN,15,
2019,JUN,unveg,9,9X,X,PONCOR,2,
2019,JUN,unveg,9,9X,X,PELVIR,40,
2019,JUN,unveg,9,9X,X,PERARI,1,along edge in gate half of plot
2019,JUN,unveg,9,9X,X,IMPCAP,2,located along edge opp gate
2019,JUN,unveg,9,9X,X,BIDFRO,0.5,next to IMPCAP
2019,JUN,unveg,10,10C,C,BARE,99.7,
2019,JUN,unveg,10,10C,C,DET,0.1,
2019,JUN,unveg,10,10C,C,TRASH,0.1,
2019,JUN,unveg,10,10C,C,NUPADV,0.1,
2019,JUN,unveg,10,10X,X,BARE,0.5,
2019,JUN,unveg,10,10X,X,DET,4,
2019,JUN,unveg,10,10X,X,IMPCAP,1,located in corner at gate end
2019,JUN,unveg,10,10X,X,PELVIR,45,
2019,JUN,unveg,10,10X,X,PONCOR,25,
2019,JUN,unveg,10,10X,X,NUPADV,35,
2019,JUN,unveg,10,10X,X,LEEORY,20,
2019,JUN,unveg,10,10X,X,PERARI,6,
2019,JUN,unveg,10,10X,X,PERPUN,60,
2019,JUN,unveg,10,10X,X,AMACAN,1,
2019,JUN,unveg,13,13C,C,BARE,98,
2019,JUN,unveg,13,13C,C,DET,0.5,
2019,JUN,unveg,13,13C,C,TRASH,0.5,
2019,JUN,unveg,13,13C,C,PONCOR,0.5,has been munched
2019,JUN,unveg,13,13C,C,PERSPP,0.5,
2019,JUN,unveg,13,13X,X,BARE,1,
2019,JUN,unveg,13,13X,X,DET,1,
2019,JUN,unveg,13,13X,X,PELVIR,85,
2019,JUN,unveg,13,13X,X,PONCOR,11,
2019,JUN,unveg,13,13X,X,AMACAN,5,
2019,JUN,unveg,13,13X,X,PERPUN,60,
2019,JUN,unveg,14,14C,C,BARE,10,
2019,JUN,unveg,14,14C,C,DET,20,
2019,JUN,unveg,14,14C,C,TRASH,3,
2019,JUN,unveg,14,14C,C,AMACAN,6,
2019,JUN,unveg,14,14C,C,TYPLAT,2,
2019,JUN,unveg,14,14C,C,NUPADV,75,
2019,JUN,unveg,14,14C,C,LEEORY,0.5,
2019,JUN,unveg,14,14C,C,UNKMON,0.1,
2019,JUN,unveg,14,14C,C,PONCOR,0.5,
2019,JUN,unveg,14,14C,C,PERPUN,45,
2019,JUN,unveg,14,14C,C,WOOD,10,
2019,JUN,unveg,14,14X,X,BARE,1,
2019,JUN,unveg,14,14X,X,DET,45,
2019,JUN,unveg,14,14X,X,TRASH,2,
2019,JUN,unveg,14,14X,X,SCHTAB,20,
2019,JUN,unveg,14,14X,X,PELVIR,20,
2019,JUN,unveg,14,14X,X,AMACAN,25,
2019,JUN,unveg,14,14X,X,PERPUN,50,
2019,JUN,unveg,14,14X,X,PONCOR,2,
2019,JUN,unveg,14,14X,X,WOOD,1,
2019,JUN,unveg,14,14X,X,,,"Plot 14X Comment: SAGLAT present in exclosure, but not study plot"
2019,JUN,unveg,15,15C,C,BARE,98.9,
2019,JUN,unveg,15,15C,C,DET,0.5,
2019,JUN,unveg,15,15C,C,LEEORY,0.1,
2019,JUN,unveg,15,15C,C,PERPUN,0.5,changed from PERSPP to PERPUN based on aug19 data ck 23oct19
2019,JUN,unveg,15,15X,X,BARE,6,
2019,JUN,unveg,15,15X,X,DET,1.5,
2019,JUN,unveg,15,15X,X,TRASH,0.5,
2019,JUN,unveg,15,15X,X,SAGLAT,35,
2019,JUN,unveg,15,15X,X,LEEORY,35,
2019,JUN,unveg,15,15X,X,AMACAN,13,
2019,JUN,unveg,15,15X,X,PELVIR,20,
2019,JUN,unveg,15,15X,X,PONCOR,2,
2019,JUN,unveg,15,15X,X,PERARI,0.5,
2019,JUN,unveg,15,15X,X,BIDLAE,1,
2019,JUN,unveg,15,15X,X,PERPUN,40,many leaves have a thumbprint
2019,JUN,unveg,15,15X,X,ECHMUR,3,based on 2015 specimen reviewed 24oct19
2019,JUN,unveg,16,16C,C,BARE,98.8,
2019,JUN,unveg,16,16C,C,DET,0.1,
2019,JUN,unveg,16,16C,C,NUPADV,0.1,
2019,JUN,unveg,16,16C,C,PERPUN,1,
2019,JUN,unveg,16,16X,X,BARE,3,
2019,JUN,unveg,16,16X,X,DET,1.5,
2019,JUN,unveg,16,16X,X,SAGLAT,25,
2019,JUN,unveg,16,16X,X,PONCOR,13,
2019,JUN,unveg,16,16X,X,PELVIR,10,
2019,JUN,unveg,16,16X,X,NUPADV,1,
2019,JUN,unveg,16,16X,X,AMACAN,25,
2019,JUN,unveg,16,16X,X,PERPUN,25,
2019,JUN,unveg,16,16X,X,LEEORY,45,
2019,JUN,unveg,16,16X,X,IRIPSE,0.5,
2019,JUN,unveg,16,16X,X,ECHMUR,4,based on 24oct19 specimen
2019,JUN,unveg,16,16X,X,BIDFRO,0.1,
2019,JUN,unveg,16,16X,X,BIDLAE,0.5,
2019,JUN,unveg,16,16X,X,ACESPP,0.1,"seedling; looked like ACESAC, and seed source present on banks, but not certain not ACERUB"
2019,JUN,unveg,16,16X,X,WOOD,0.5,
2019,AUG,unveg,5,5C,C,BARE,100,
2019,AUG,unveg,5,5C,C,DET,0.1,
2019,AUG,unveg,5,5X,X,BARE,3,
2019,AUG,unveg,5,5X,X,DET,3,
2019,AUG,unveg,5,5X,X,ZIZAQU,2,
2019,AUG,unveg,5,5X,X,PELVIR,10,
2019,AUG,unveg,5,5X,X,PONCOR,20,
2019,AUG,unveg,5,5X,X,PERPUN,50,
2019,AUG,unveg,5,5X,X,AMACAN,30,
2019,AUG,unveg,5,5X,X,ECHMUR,8,reviewed specimen 24oct19
2019,AUG,unveg,5,5X,X,LEEORY,12,
2019,AUG,unveg,6,6C,C,BARE,98,
2019,AUG,unveg,6,6C,C,DET,2,
2019,AUG,unveg,6,6C,C,WOOD,0.5,
2019,AUG,unveg,6,6X,X,DET,1,
2019,AUG,unveg,6,6X,X,IMPCAP,0.5,
2019,AUG,unveg,6,6X,X,PELVIR,20,
2019,AUG,unveg,6,6X,X,PERPUN,25,
2019,AUG,unveg,6,6X,X,PHAARU,90,
2019,AUG,unveg,6,6X,X,BIDFRO,1,
2019,AUG,unveg,6,6X,X,PONCOR,10,
2019,AUG,unveg,6,6X,X,PERPER,1,
2019,AUG,unveg,6,6X,X,,,"6X Comments: NUPADV surrounding exclosure has been browsed; SAGLAT in exclosure, but not study plot"
2019,AUG,unveg,9,9C,C,BARE,99,
2019,AUG,unveg,9,9C,C,DET,0.1,
2019,AUG,unveg,9,9C,C,NUPADV,0.1,seedling
2019,AUG,unveg,9,9X,X,BARE,1,
2019,AUG,unveg,9,9X,X,DET,2,
2019,AUG,unveg,9,9X,X,LEEORY,97,
2019,AUG,unveg,9,9X,X,PELVIR,8,
2019,AUG,unveg,9,9X,X,PERPUN,15,
2019,AUG,unveg,9,9X,X,AMACAN,20,
2019,AUG,unveg,9,9X,X,PONCOR,2,
2019,AUG,unveg,9,9X,X,,,"9X Comment: IRIPSE in exclosure, but not study plot"
2019,AUG,unveg,10,10C,C,BARE,99,
2019,AUG,unveg,10,10C,C,TRASH,0.1,
2019,AUG,unveg,10,10C,C,WOOD,1,
2019,AUG,unveg,10,10C,C,,,10C Comment: NUPADV within 3 cm of long pole
2019,AUG,unveg,10,10X,X,BARE,2,
2019,AUG,unveg,10,10X,X,DET,2,
2019,AUG,unveg,10,10X,X,PERARI,6,
2019,AUG,unveg,10,10X,X,NUPADV,5,
2019,AUG,unveg,10,10X,X,AMACAN,20,
2019,AUG,unveg,10,10X,X,PONCOR,10,
2019,AUG,unveg,10,10X,X,PERPUN,65,
2019,AUG,unveg,10,10X,X,PELVIR,4,
2019,AUG,unveg,10,10X,X,LEEORY,50,
2019,AUG,unveg,13,13C,C,BARE,98,
2019,AUG,unveg,13,13C,C,TRASH,0.5,
2019,AUG,unveg,13,13C,C,PONCOR,1,
2019,AUG,unveg,13,13C,C,HYDVER,0.1,"changed from UNKSAV to HYDVER based on specimen collected 23oct19 toothed lvs about 1 cm long, toothed, whorls of 3-8, mostly 4-5"
2019,AUG,unveg,13,13X,X,BARE,6,
2019,AUG,unveg,13,13X,X,DET,2,
2019,AUG,unveg,13,13X,X,AMACAN,65,
2019,AUG,unveg,13,13X,X,PELVIR,30,
2019,AUG,unveg,13,13X,X,PONCOR,10,
2019,AUG,unveg,13,13X,X,PERPUN,75,
2019,AUG,unveg,13,13X,X,,,"13X Comment: IMPCAP in exlcosure, but not study plot, betw gate & study plot"
2019,AUG,unveg,14,14C,C,BARE,9,
2019,AUG,unveg,14,14C,C,DET,5,
2019,AUG,unveg,14,14C,C,TRASH,1,
2019,AUG,unveg,14,14C,C,PERPUN,90,
2019,AUG,unveg,14,14C,C,AMACAN,10,
2019,AUG,unveg,14,14C,C,NUPADV,30,
2019,AUG,unveg,14,14C,C,TYPLAT,3,"possibly TYPGLA, lumped with TYPLAT consistent w/ past practice where only TYPANG separated out"
2019,AUG,unveg,14,14C,C,PONCOR,1,
2019,AUG,unveg,14,14C,C,LEEORY,1,
2019,AUG,unveg,14,14C,C,WOOD,5,
2019,AUG,unveg,14,14X,X,DET,10,
2019,AUG,unveg,14,14X,X,TRASH,2,
2019,AUG,unveg,14,14X,X,AMACAN,80,
2019,AUG,unveg,14,14X,X,SCHTAB,20,
2019,AUG,unveg,14,14X,X,PELVIR,13,
2019,AUG,unveg,14,14X,X,PERPUN,50,
2019,AUG,unveg,14,14X,X,PONCOR,7,
2019,AUG,unveg,15,15C,C,BARE,90,
2019,AUG,unveg,15,15C,C,DET,3,
2019,AUG,unveg,15,15C,C,TRASH,0.1,
2019,AUG,unveg,15,15C,C,PERPUN,9,"PERHYD nearby, not in study plot"
2019,AUG,unveg,15,15X,X,BARE,1,
2019,AUG,unveg,15,15X,X,DET,2,
2019,AUG,unveg,15,15X,X,ECHMUR,20,based on 2015 specimen reviewed 24oct19
2019,AUG,unveg,15,15X,X,LEEORY,70,
2019,AUG,unveg,15,15X,X,SAGLAT,13,
2019,AUG,unveg,15,15X,X,AMACAN,6,
2019,AUG,unveg,15,15X,X,PELVIR,5,
2019,AUG,unveg,15,15X,X,PERPUN,70,
2019,AUG,unveg,16,16C,C,BARE,97,
2019,AUG,unveg,16,16C,C,DET,0.1,
2019,AUG,unveg,16,16C,C,NUPADV,3,
2019,AUG,unveg,16,16C,C,HYDVER,0.1,"changed from UNKSAV to HYDVER based on specimen collected 23oct19 toothed lvs about 1 cm long, toothed, whorls of 3-8, mostly 4-5"
2019,AUG,unveg,16,16X,X,BARE,1,
2019,AUG,unveg,16,16X,X,DET,2,
2019,AUG,unveg,16,16X,X,AMACAN,45,
2019,AUG,unveg,16,16X,X,ECHMUR,15,obtained & reviewed specimen 24oct19
2019,AUG,unveg,16,16X,X,SAGLAT,20,
2019,AUG,unveg,16,16X,X,LEEORY,45,
2019,AUG,unveg,16,16X,X,PONCOR,12,
2019,AUG,unveg,16,16X,X,IRIPSE,1,
2019,AUG,unveg,16,16X,X,PERPUN,45,
2019,AUG,unveg,16,16X,X,,,"16X Comment: NUPADV in exclosure, but not study plot"
2020,JUN,unveg,5,5C,C,BARE,100,
2020,JUN,unveg,5,5C,C,DET,0.1,
2020,JUN,unveg,5,5C,C,TRASH,0.1,
2020,JUN,unveg,5,5X,X,DET,20,
2020,JUN,unveg,5,5X,X,PELVIR,80,
2020,JUN,unveg,5,5X,X,BIDFRO,10,
2020,JUN,unveg,5,5X,X,LEEORY,9,
2020,JUN,unveg,5,5X,X,PERPUN,70,
2020,JUN,unveg,5,5X,X,IMPCAP,3,
2020,JUN,unveg,5,5X,X,AMACAN,5,
2020,JUN,unveg,5,5X,X,PONCOR,25,
2020,JUN,unveg,5,5X,X,ZIZAQU,0.5,near long pole
2020,JUN,unveg,5,5X,X,,,"5X Comment: IRIPSE in exclosure, but outside study plot"
2020,JUN,unveg,6,6C,C,BARE,96,
2020,JUN,unveg,6,6C,C,DET,2,
2020,JUN,unveg,6,6C,C,NUPADV,2,
2020,JUN,unveg,6,6C,C,,,6C Comment: NUPADV is advancing into plot
2020,JUN,unveg,6,6X,X,DET,10,
2020,JUN,unveg,6,6X,X,TRASH,1,
2020,JUN,unveg,6,6X,X,IMPCAP,20,
2020,JUN,unveg,6,6X,X,PERPUN,5,
2020,JUN,unveg,6,6X,X,PHAARU,95,
2020,JUN,unveg,6,6X,X,PELVIR,20,
2020,JUN,unveg,6,6X,X,LEEORY,5,
2020,JUN,unveg,6,6X,X,UNKMON,1,"sdlngs of PONCOR or PELVIR; located near gate end of study plot; check in August; changed from PONCOR/PELVIR to UNKMON, since did not resolve during sampling in August ck 13aug20"
2020,JUN,unveg,9,9C,C,BARE,100,
2020,JUN,unveg,9,9C,C,DET,0.1,
2020,JUN,unveg,9,9C,C,PERSPP,0.1,
2020,JUN,unveg,9,9C,C,NUPADV,0.1,sdlng
2020,JUN,unveg,9,9C,C,,,"9C Comment: Long pole on right, not left as usual"
2020,JUN,unveg,9,9X,X,DET,35,
2020,JUN,unveg,9,9X,X,IMPCAP,4,
2020,JUN,unveg,9,9X,X,BIDLAE,1,
2020,JUN,unveg,9,9X,X,BIDFRO,5,
2020,JUN,unveg,9,9X,X,PERPUN,65,
2020,JUN,unveg,9,9X,X,LEEORY,55,
2020,JUN,unveg,9,9X,X,PELVIR,25,
2020,JUN,unveg,9,9X,X,AMACAN,1.5,
2020,JUN,unveg,9,9X,X,PERARI,2,
2020,JUN,unveg,9,9X,X,CUSGRO,0.1,"based on the  Cuscuta I have identified out there on the Anacostia reconstructed wetlands in the past (with fruits), but look for fruits in August"
2020,JUN,unveg,9,9X,X,PONCOR,1,
2020,JUN,unveg,9,9X,X,,,"9X Comment: IRIPSE in exclosure, but ouside  study plot"
2020,JUN,unveg,10,10C,C,BARE,100,
2020,JUN,unveg,10,10C,C,DET,0.1,
2020,JUN,unveg,10,10X,X,BARE,35,
2020,JUN,unveg,10,10X,X,DET,3,
2020,JUN,unveg,10,10X,X,TRASH,1,
2020,JUN,unveg,10,10X,X,PELVIR,30,
2020,JUN,unveg,10,10X,X,PERPUN,6,
2020,JUN,unveg,10,10X,X,LEEORY,25,
2020,JUN,unveg,10,10X,X,PERARI,1,
2020,JUN,unveg,10,10X,X,BIDFRO,0.5,
2020,JUN,unveg,10,10X,X,AMACAN,2,
2020,JUN,unveg,10,10X,X,PONCOR,4,sdlngs
2020,JUN,unveg,10,10X,X,ZIZAQU,0.1,
2020,JUN,unveg,10,10X,X,,,10X Comment: large gap betw fence and substrate 23/24 cm in ht and about 2.2 m long on long edge facing channel; AMACAN inside munched; scour hole partially inside exclosure; NUPADV previously surrounding that side of exclosure gone; needs to be fixed asap; Joe fixed 12jun20
2020,JUN,unveg,13,13C,C,BARE,98,
2020,JUN,unveg,13,13C,C,DET,1,
2020,JUN,unveg,13,13C,C,TRASH,1,
2020,JUN,unveg,13,13X,X,BARE,7,
2020,JUN,unveg,13,13X,X,DET,8,
2020,JUN,unveg,13,13X,X,PELVIR,80,
2020,JUN,unveg,13,13X,X,AMACAN,45,includes lots of sdlngs
2020,JUN,unveg,13,13X,X,PERPUN,6,
2020,JUN,unveg,13,13X,X,PONCOR,14,
2020,JUN,unveg,13,13X,X,IMPCAP,0.5,along edge at far end
2020,JUN,unveg,14,14C,C,BARE,15,
2020,JUN,unveg,14,14C,C,DET,3,
2020,JUN,unveg,14,14C,C,TRASH,5,
2020,JUN,unveg,14,14C,C,NUPADV,75,
2020,JUN,unveg,14,14C,C,AMACAN,15,
2020,JUN,unveg,14,14C,C,PERPUN,7,
2020,JUN,unveg,14,14C,C,BIDSPP,0.5,lvs seem too divided for BIDFRO--photo; check again in August; gone in Aug ck 1sep20
2020,JUN,unveg,14,14C,C,TYPLAT,1.5,munched
2020,JUN,unveg,14,14C,C,LEEORY,0.5,"MM said did not feel rough to touch, lacked hairs at nodes--perhaps since they were sdlngs; id based on 2019 & aug20; ck 1sep20"
2020,JUN,unveg,14,14C,C,ACERUB,1,sdlngs
2020,JUN,unveg,14,14C,C,UNKDIC,0.1,sdlng
2020,JUN,unveg,14,14C,C,BIDFRO,0.5,
2020,JUN,unveg,14,14C,C,WOOD,2,
2020,JUN,unveg,14,14X,X,BARE,0.5,
2020,JUN,unveg,14,14X,X,DET,50,
2020,JUN,unveg,14,14X,X,TRASH,4,
2020,JUN,unveg,14,14X,X,IMPCAP,1.5,
2020,JUN,unveg,14,14X,X,SCHTAB,11,
2020,JUN,unveg,14,14X,X,PELVIR,25,
2020,JUN,unveg,14,14X,X,AMACAN,15,
2020,JUN,unveg,14,14X,X,PERPUN,15,
2020,JUN,unveg,14,14X,X,PONCOR,3,
2020,JUN,unveg,14,14X,X,,,"14X Comment: SAGLAT in exclosure, but not in study plot"
2020,JUN,unveg,15,15C,C,BARE,97,
2020,JUN,unveg,15,15C,C,DET,0.5,
2020,JUN,unveg,15,15C,C,PERPUN,2,
2020,JUN,unveg,15,15C,C,PERHYD,0.1,"far end, only part of plant in study plot; confirm in August"
2020,JUN,unveg,15,15C,C,SAGLAT,0.1,"sdlng, only part of plant in study plot, at long-pole end"
2020,JUN,unveg,15,15C,C,WOOD,1,
2020,JUN,unveg,15,15X,X,BARE,7,
2020,JUN,unveg,15,15X,X,DET,25,
2020,JUN,unveg,15,15X,X,TRASH,2,
2020,JUN,unveg,15,15X,X,LEEORY,25,
2020,JUN,unveg,15,15X,X,PERPUN,15,
2020,JUN,unveg,15,15X,X,PELVIR,35,
2020,JUN,unveg,15,15X,X,SAGLAT,7,
2020,JUN,unveg,15,15X,X,AMACAN,3,
2020,JUN,unveg,15,15X,X,PONCOR,1.5,
2020,JUN,unveg,15,15X,X,ZIZAQU,1,
2020,JUN,unveg,15,15X,X,ACERUB,0.1,sdlngs
2020,JUN,unveg,15,15X,X,BIDFRO,0.5,
2020,JUN,unveg,15,15X,X,UNKDIC,0.5,"lvs oppos., margin jagged, petioled, base of lf tapered to petiole, located on long-pole side; did not see in August"
2020,JUN,unveg,15,15X,X,,,15X Comment: lots of scouring plus det
2020,JUN,unveg,16,16C,C,BARE,92,
2020,JUN,unveg,16,16C,C,DET,0.1,
2020,JUN,unveg,16,16C,C,NUPADV,8,
2020,JUN,unveg,16,16C,C,PERPUN,0.5,
2020,JUN,unveg,16,16X,X,BARE,2,
2020,JUN,unveg,16,16X,X,DET,5,
2020,JUN,unveg,16,16X,X,PELVIR,12,
2020,JUN,unveg,16,16X,X,PONCOR,4,
2020,JUN,unveg,16,16X,X,SAGLAT,9,
2020,JUN,unveg,16,16X,X,AMACAN,40,
2020,JUN,unveg,16,16X,X,PERPUN,85,
2020,JUN,unveg,16,16X,X,LEEORY,13,
2020,JUN,unveg,16,16X,X,BIDFRO,2,
2020,JUN,unveg,16,16X,X,NUPADV,0.5,
2020,JUN,unveg,16,16X,X,IRIPSE,0.1,
2020,JUN,unveg,16,16X,X,BIDLAE,0.5,along short pole edge
2020,JUN,unveg,16,16X,X,IMPCAP,0.1,
2020,JUN,unveg,16,16X,X,PERSAG,0.5,
2020,AUG,unveg,5,5C,C,BARE,100,
2020,AUG,unveg,5,5C,C,DET,0.1,
2020,AUG,unveg,5,5X,X,BARE,2,
2020,AUG,unveg,5,5X,X,DET,1,
2020,AUG,unveg,5,5X,X,BIDFRO,6,
2020,AUG,unveg,5,5X,X,CUSGRO,15,
2020,AUG,unveg,5,5X,X,PELVIR,25,
2020,AUG,unveg,5,5X,X,PONCOR,35,
2020,AUG,unveg,5,5X,X,AMACAN,6,
2020,AUG,unveg,5,5X,X,IMPCAP,20,some w/ flowers (orange)
2020,AUG,unveg,5,5X,X,PERPUN,20,
2020,AUG,unveg,5,5X,X,ZIZAQU,3,
2020,AUG,unveg,5,5X,X,LEEORY,15,
2020,AUG,unveg,5,5X,X,BIDLAE,1,
2020,AUG,unveg,6,6C,C,BARE,75,
